Date,Open,High,Low,Close,Volume
2010-02-12 05:00:00+00:00,116.77758802016795,118.41004086952798,115.83490941584922,117.97318267822266,10293200
2010-02-16 05:00:00+00:00,119.02318694038848,120.89322468032151,118.48670357920939,120.63263702392578,11497100
2010-02-17 05:00:00+00:00,121.09250643617996,121.23812587832475,119.41407045686834,120.52536010742188,10070000
2010-02-18 05:00:00+00:00,119.26077981488488,120.01185657231143,118.70130510640621,119.35274505615234,10991100
2010-02-19 05:00:00+00:00,118.4177088507879,120.32606918998474,118.40238910911835,119.6976089477539,8693000
2010-02-22 05:00:00+00:00,120.47934563928223,121.06948312456532,119.58264960537517,120.10381317138672,7375500
2010-02-23 05:00:00+00:00,120.18045862249798,122.7862533164796,119.49069597393645,120.09615325927734,15696000
2010-02-24 05:00:00+00:00,120.58664212556253,122.05048433620222,120.22642939950022,121.34539031982422,8361500
2010-02-25 05:00:00+00:00,119.73588454731474,119.89683532714844,118.27205457099248,119.89683532714844,10519900
2010-02-26 05:00:00+00:00,120.02746308907588,120.58820396835631,119.25933645840571,120.09660339355469,7812700
2010-03-01 05:00:00+00:00,120.21948796278869,121.58675235057265,119.95832773606178,120.2425308227539,6522800
2010-03-02 05:00:00+00:00,120.73411453547558,122.70820521557425,120.526728824705,121.94007873535156,11986400
2010-03-03 05:00:00+00:00,122.16277753828318,122.47771207222796,120.77247108437437,121.14885711669922,10006000
2010-03-04 05:00:00+00:00,121.55605793322263,125.85757241249811,121.44852065727494,125.6732177734375,15439500
2010-03-05 05:00:00+00:00,126.82532895356846,129.23724497339796,126.74083459501138,128.41534423828125,12226700
2010-03-08 05:00:00+00:00,128.9530815177961,131.11151512334126,128.6304697919081,130.45860290527344,9344500
2010-03-09 05:00:00+00:00,129.9824454127445,132.27146047710363,129.04532958169864,129.6982421875,12958700
2010-03-10 05:00:00+00:00,130.78122704429904,132.37893173416262,129.71353156894324,132.07168579101562,13107200
2010-03-11 05:00:00+00:00,131.65693139497736,133.3237768976321,131.42650272703895,133.27767944335938,8910600
2010-03-12 05:00:00+00:00,134.429891721476,135.45150195946192,133.65408773053343,134.39149475097656,10216900
2010-03-15 04:00:00+00:00,133.61562630777726,134.57578460507472,130.87342030545054,133.2930145263672,13958600
2010-03-16 04:00:00+00:00,133.90749637564537,135.51287797434702,133.3160356790309,135.33621215820312,11687700
2010-03-17 04:00:00+00:00,135.8509041141179,136.63439671920597,134.86002571528547,135.68191528320312,10138600
2010-03-18 04:00:00+00:00,135.34394910015092,136.53454806596028,134.92916575679905,136.30410766601562,6883500
2010-03-19 04:00:00+00:00,136.6497039794922,136.88783304738783,135.15185960130037,136.6497039794922,10896600
2010-03-22 04:00:00+00:00,135.3515342677241,135.919940202402,134.59876208938732,135.31312561035156,7320400
2010-03-23 04:00:00+00:00,135.38225707799472,135.81240592021084,133.10859812826786,134.29151916503906,10804800
2010-03-24 04:00:00+00:00,133.37747247418469,135.1595314128715,133.37747247418469,133.96893310546875,8396100
2010-03-25 04:00:00+00:00,134.6065088643466,137.28726318239077,134.25316547318675,134.3453369140625,9534300
2010-03-26 04:00:00+00:00,134.71406200252815,134.7908676387532,132.04866146324204,132.7860565185547,11811500
2010-03-29 04:00:00+00:00,133.55423592992813,133.98438516879023,131.84131602492815,133.6925048828125,11785600
2010-03-30 04:00:00+00:00,133.85376819685195,134.25319740344835,131.11923874080588,131.64157104492188,8184600
2010-03-31 04:00:00+00:00,130.58156704709754,131.8566604559338,130.46635270562442,131.06549072265625,8243200
2010-04-01 04:00:00+00:00,131.9026779829031,132.11775245622397,130.19743628680212,130.75048828125,6480600
2010-04-05 04:00:00+00:00,131.10384192224203,133.1701043430431,130.4048556268383,133.00880432128906,6135000
2010-04-06 04:00:00+00:00,132.5864066443924,133.56960830163175,132.23306305474938,132.8091583251953,7743600
2010-04-07 04:00:00+00:00,132.80145668149765,136.6497681559782,132.7400051242141,135.46685791015625,13887200
2010-04-08 04:00:00+00:00,135.26703754320616,138.8772285802077,134.6371683912108,137.878662109375,10668800
2010-04-09 04:00:00+00:00,138.4778521118204,139.03090415994538,136.3424612618249,137.58682250976562,8462000
2010-04-12 04:00:00+00:00,137.77123962769954,138.55473233824978,136.6036834716797,136.6036834716797,6040800
2010-04-13 04:00:00+00:00,136.38854035659276,138.26277090415795,136.0428857734684,137.68667602539062,6466400
2010-04-14 04:00:00+00:00,141.2661428904965,142.8254386977575,140.6209194641843,142.0419464111328,12556400
2010-04-15 04:00:00+00:00,142.51820645026143,142.5643038923597,141.0741363895941,141.54269409179688,7838700
2010-04-16 04:00:00+00:00,141.04338536797593,143.18646488461692,119.48208042602933,123.43792724609375,102043700
2010-04-19 04:00:00+00:00,119.52054489348129,125.76540833645049,119.05966408616375,125.45048522949219,54299200
2010-04-20 04:00:00+00:00,127.84703027518071,128.05442779914972,121.36403801477789,122.88492584228516,42196600
2010-04-21 04:00:00+00:00,124.18304825030319,125.31219549212982,120.5958977925112,122.07837677001953,30371000
2010-04-22 04:00:00+00:00,121.3102679596925,124.4365498693769,120.05054039280523,122.17057800292969,24823000
2010-04-23 04:00:00+00:00,123.04621725147726,123.45332346251708,120.59589121704455,120.90313720703125,14916000
2010-04-26 04:00:00+00:00,120.38078194517408,120.58817937494828,116.38652662443573,116.77826690673828,30940700
2010-04-27 04:00:00+00:00,115.41098684956343,119.97365935306766,115.33416952445383,117.5540542602539,34516800
2010-04-28 04:00:00+00:00,120.33468604365908,121.09512368731411,118.82147608031556,120.60352325439453,21226100
2010-04-29 04:00:00+00:00,122.55459316216209,123.7067829849577,121.62515488134068,123.08460235595703,18464300
2010-04-30 04:00:00+00:00,116.67846033636329,117.13934112085056,110.07257665638548,111.53201293945312,73187900
2010-05-03 04:00:00+00:00,113.55980723093336,115.71824059793632,112.56124053982064,114.83489990234375,28282700
2010-05-04 04:00:00+00:00,114.47391226540982,117.02409833711455,113.55216264119309,114.79652404785156,30313400
2010-05-05 04:00:00+00:00,113.7595609900014,116.15611237551666,113.06823997601491,113.82868957519531,18355200
2010-05-06 04:00:00+00:00,113.28330261317063,114.16665519602151,106.81567833728477,109.31977844238281,22984700
2010-05-07 04:00:00+00:00,111.67027225791588,112.56897916174839,108.68993667480063,109.8344497680664,21268500
2010-05-10 04:00:00+00:00,114.52000999569806,115.14219076426161,108.45949063717049,110.47966766357422,23098200
2010-05-11 04:00:00+00:00,109.38123030094577,111.76242760485486,108.72832968068089,109.05094146728516,15497900
2010-05-12 04:00:00+00:00,110.79458157326647,113.41388429045523,109.28904832677752,113.06822967529297,15457000
2010-05-13 04:00:00+00:00,113.95922815781829,114.02835671781325,110.93280839969349,111.1094741821289,11517900
2010-05-14 04:00:00+00:00,110.1570677475672,110.72547408114936,108.99718877257355,110.018798828125,10977400
2010-05-17 04:00:00+00:00,110.20311343859716,110.84065986059275,106.40856653119336,109.56556701660156,16330100
2010-05-18 04:00:00+00:00,110.37212330298803,110.41820902796871,104.92610801502462,105.50988006591797,18025300
2010-05-19 04:00:00+00:00,105.96309845840324,107.63762111531669,104.5420707935715,107.61457824707031,18079900
2010-05-20 04:00:00+00:00,106.15509683798803,107.1459867441528,104.27318895783932,104.54203796386719,16279200
2010-05-21 04:00:00+00:00,105.29481358295708,110.1877771037429,104.65726699040503,108.01397705078125,25553400
2010-05-24 04:00:00+00:00,109.07399803708725,109.8037161023535,104.85697797803813,104.99524688720703,16556800
2010-05-25 04:00:00+00:00,103.48970916827183,109.98806634294502,103.0826029464332,109.50414276123047,21490900
2010-05-26 04:00:00+00:00,110.83299110346316,111.99286986641923,107.29961548427815,107.76817321777344,17073900
2010-05-27 04:00:00+00:00,110.06290108569183,111.69541003600739,108.60751154861435,111.61840057373047,12910200
2010-05-28 04:00:00+00:00,111.21030000451114,112.2729697107227,110.19384303552347,111.08708953857422,10683700
2010-06-01 04:00:00+00:00,111.08707768741162,112.73497930602443,109.11575744271542,109.23896789550781,9455200
2010-06-02 04:00:00+00:00,109.34675726767907,111.65690002685538,108.68451587338211,111.52599334716797,7668400
2010-06-03 04:00:00+00:00,111.58761305135427,111.84942644472,109.7317953072124,110.91766357421875,7454900
2010-06-04 04:00:00+00:00,109.47765565201516,112.32682915577936,109.1234403691109,109.53926086425781,14900400
2010-06-07 04:00:00+00:00,109.56240674696217,110.32475834560128,106.15110042425904,106.79022979736328,12238600
2010-06-08 04:00:00+00:00,107.14440246037893,107.56022291624434,103.9949111882018,106.09713745117188,14587000
2010-06-09 04:00:00+00:00,106.72088634297123,107.36002721473,104.8958774230048,105.3425064086914,8950600
2010-06-10 04:00:00+00:00,105.95856125076564,106.08946794115604,101.1072587098522,103.00927734375,21931000
2010-06-11 04:00:00+00:00,102.67042630720407,104.76495627833214,102.41630924269315,104.44923400878906,9241800
2010-06-14 04:00:00+00:00,105.58127789385355,105.58127789385355,102.72439474819554,102.75520324707031,10951400
2010-06-15 04:00:00+00:00,103.6715103264047,105.80453368093013,102.64734562640085,105.41950988769531,10649300
2010-06-16 04:00:00+00:00,104.77262397551164,106.46672552733762,104.503114495669,105.54267120361328,7077700
2010-06-17 04:00:00+00:00,105.45802481491106,106.55919908004398,104.1258456514938,105.74295043945312,8104300
2010-06-18 04:00:00+00:00,106.12796839278096,107.59105416753506,105.896951757295,106.4051742553711,10154900
2010-06-21 04:00:00+00:00,107.5371579275133,107.9221817822484,105.735249107352,106.06637573242188,8691000
2010-06-22 04:00:00+00:00,105.91235466937441,106.07406985512245,103.64071632193165,103.79472351074219,9002200
2010-06-23 04:00:00+00:00,103.10937177284195,105.01909833330562,102.20841746608829,104.01033782958984,8232200
2010-06-24 04:00:00+00:00,103.29418001554811,104.711064716747,102.50103196270342,103.9410171508789,9967900
2010-06-25 04:00:00+00:00,105.4888349627675,108.49971243444388,104.28755072279489,107.54486083984375,14332300
2010-06-28 04:00:00+00:00,108.09927310899242,108.09927310899242,105.13458549836976,105.23469543457031,9908100
2010-06-29 04:00:00+00:00,103.94103844751372,104.61098795708142,102.5472539477168,103.00157928466797,10338100
2010-06-30 04:00:00+00:00,102.93996578595352,103.41740332624991,100.8916479356307,101.08415985107422,9139800
2010-07-01 04:00:00+00:00,101.4075754875997,102.99387174437375,99.72116927773008,100.98404693603516,11645300
2010-07-02 04:00:00+00:00,101.73099143043622,101.93890757759391,99.86747760219272,100.9378433227539,6566400
2010-07-06 04:00:00+00:00,102.98617554861887,103.48670181435386,100.93014976091582,101.84649658203125,7820100
2010-07-07 04:00:00+00:00,101.9851049299032,104.82658242341887,101.70019108095781,104.59556579589844,9300400
2010-07-08 04:00:00+00:00,105.4349166092149,105.62742851036012,102.84755618782339,104.31065368652344,9895700
2010-07-09 04:00:00+00:00,104.23365587291099,106.65160515147161,103.64071586113155,106.31278228759766,6919900
2010-07-12 04:00:00+00:00,105.96626641418368,106.50529746408955,104.74958961582716,105.68904876708984,4728900
2010-07-13 04:00:00+00:00,106.65157012123476,108.73069585302227,106.35125209053201,107.99915313720703,8983900
2010-07-14 04:00:00+00:00,107.2599094511189,107.49092604755523,105.99703204059142,107.08280181884766,6068500
2010-07-15 04:00:00+00:00,107.82206418477557,112.61945726225679,106.1279618785215,111.82630920410156,21621900
2010-07-16 04:00:00+00:00,116.63910032903195,117.04722458000226,112.46544412571785,112.55784606933594,29604600
2010-07-19 04:00:00+00:00,113.71295659460148,113.73605708847548,110.9638920736225,112.18055725097656,10875900
2010-07-20 04:00:00+00:00,109.48534250651863,115.29920319458273,109.00022059545591,114.66777038574219,20571400
2010-07-21 04:00:00+00:00,115.54563651621051,116.25407884785024,113.0891829668333,113.18929290771484,11337000
2010-07-22 04:00:00+00:00,114.64469921050535,115.41474686936152,111.01007332070463,112.8504867553711,13307300
2010-07-23 04:00:00+00:00,112.9274656075889,114.2827567807814,111.32577708471332,113.48960876464844,7306900
2010-07-26 04:00:00+00:00,113.49733408256088,114.73711139379569,111.81863567666308,114.1210708618164,6089000
2010-07-27 04:00:00+00:00,114.8064118500166,115.2453446907786,113.19701493388082,113.3741226196289,7151200
2010-07-28 04:00:00+00:00,113.1969907635604,114.46756453131735,113.0275793611937,113.35099792480469,4845600
2010-07-29 04:00:00+00:00,114.17497005528031,117.93279465322863,113.68214002194308,117.4938735961914,15657700
2010-07-30 04:00:00+00:00,116.54668928257047,118.13298519074554,116.1231608240791,116.13856506347656,8792400
2010-08-02 04:00:00+00:00,117.67871644319912,118.31014956143376,116.74695338763631,117.61711120605469,6523100
2010-08-03 04:00:00+00:00,117.13961323733126,118.55650946205976,116.59288613294507,117.96356964111328,5648500
2010-08-04 04:00:00+00:00,118.29469891361207,121.0899752338572,117.8172732005097,120.4431381225586,12283700
2010-08-05 04:00:00+00:00,119.84246446435723,120.29678954910551,118.8952978300646,120.0657730102539,5680200
2010-08-06 04:00:00+00:00,119.00313412590043,120.17360960257979,118.4102060176417,119.49596405029297,8082600
2010-08-09 04:00:00+00:00,120.07349132847341,120.2814074266637,119.04163058188539,119.66536712646484,4209800
2010-08-10 04:00:00+00:00,118.60272863872443,119.1802643094915,117.9558797574704,118.51031494140625,5861700
2010-08-11 04:00:00+00:00,116.8316143210322,117.04722669336265,114.66778260229195,114.92959594726562,7734400
2010-08-12 04:00:00+00:00,113.82073919350196,115.96147068151359,113.82073919350196,115.06051635742188,4949300
2010-08-13 04:00:00+00:00,115.0297125920525,115.85365740219433,114.02864837646484,114.02864837646484,4218700
2010-08-16 04:00:00+00:00,113.64365411804752,114.87572353053,113.19702499039872,113.78225708007812,3760100
2010-08-17 04:00:00+00:00,114.4906729248079,115.34542624123577,114.07485238573213,114.42137145996094,4391600
2010-08-18 04:00:00+00:00,114.38287898459815,115.46095280325316,113.75914223415965,114.89111328125,4460600
2010-08-19 04:00:00+00:00,114.48299295374328,115.24534442541864,112.6425793756544,113.23551940917969,5290900
2010-08-20 04:00:00+00:00,113.5358378303185,114.71400990309684,113.3895268833729,114.1518783569336,5276800
2010-08-23 04:00:00+00:00,114.05941490865344,114.35203667495672,112.88895134342154,112.99675750732422,3729200
2010-08-24 04:00:00+00:00,111.5028649921675,112.03419957398299,110.74822183610604,110.84832000732422,6372300
2010-08-25 04:00:00+00:00,109.97050655156848,111.91102998194626,109.92430557108246,111.41049194335938,5638400
2010-08-26 04:00:00+00:00,111.61069980417527,111.78011121432323,109.08494464377944,109.20044708251953,6818100
2010-08-27 04:00:00+00:00,108.67682814285531,109.14655767735977,106.45908716027766,107.6141586303711,11252000
2010-08-30 04:00:00+00:00,107.1741293301108,108.16226412018081,105.49120453547866,105.49893188476562,6205800
2010-08-31 04:00:00+00:00,105.18243303817182,106.54111563899987,104.82731652163278,105.7073745727539,7064100
2010-09-01 04:00:00+00:00,107.31306288178149,108.3397989134978,106.37897257003176,107.87661743164062,6897700
2010-09-02 04:00:00+00:00,108.02330893190353,108.19314571510465,106.880780209957,107.90751647949219,4992000
2010-09-03 04:00:00+00:00,109.3279251914634,114.24545126027408,109.10405592592556,113.7050552368164,13588500
2010-09-07 04:00:00+00:00,112.82502515217553,112.89451239872695,111.28106306029768,112.09937286376953,6211300
2010-09-08 04:00:00+00:00,112.23058625000172,115.53466353722548,112.21514333384826,113.89805603027344,8310300
2010-09-09 04:00:00+00:00,115.63506863348452,116.32213148893953,114.63921798347644,115.13328552246094,6729800
2010-09-10 04:00:00+00:00,115.38024624627603,116.37609621499034,114.87845169904733,116.09818267822266,4417200
2010-09-13 04:00:00+00:00,117.58815601644669,119.42546285580039,117.5727130976046,119.17070770263672,7653600
2010-09-14 04:00:00+00:00,118.53000203775969,118.69212329157682,117.51870843297091,117.75030517578125,5688200
2010-09-15 04:00:00+00:00,117.0863975306871,117.95874013316556,116.31441626251127,117.7734603881836,5698200
2010-09-16 04:00:00+00:00,117.55727053589258,117.71166438629533,116.69265555004068,117.51866912841797,4388600
2010-09-17 04:00:00+00:00,117.42601497551922,117.70392857023826,116.22944222660408,116.55367279052734,4835600
2010-09-20 04:00:00+00:00,116.55367970144081,117.64989122908293,115.71222329902105,117.26390075683594,5640500
2010-09-21 04:00:00+00:00,117.42602610171349,119.32510447548151,116.63860221215165,116.87791442871094,6876000
2010-09-22 04:00:00+00:00,115.75855203080414,116.22174535635378,114.01387915962563,114.30723571777344,8986100
2010-09-23 04:00:00+00:00,112.98718364045494,113.3808898631879,111.14986437536814,111.86781311035156,9152400
2010-09-24 04:00:00+00:00,112.90218741083585,113.94436616027103,112.5702413344848,113.69732666015625,5623700
2010-09-27 04:00:00+00:00,113.4889174202363,114.56969783889699,112.53938413157658,112.70922088623047,5205900
2010-09-28 04:00:00+00:00,113.10295618291455,113.24191891787892,111.21160468557775,111.94498443603516,5504800
2010-09-29 04:00:00+00:00,111.95270295653704,111.95270295653704,110.03818133812838,111.48950958251953,6944900
2010-09-30 04:00:00+00:00,112.13022474735348,113.46574839445101,111.39684525464645,111.61299896240234,6854400
2010-10-01 04:00:00+00:00,112.0916611899642,114.63920135372426,111.79831636154165,114.02161407470703,7439800
2010-10-04 04:00:00+00:00,114.021568934926,114.61599748635892,111.70562639008865,113.14923858642578,5866700
2010-10-05 04:00:00+00:00,113.91351300272466,116.01330223794038,112.76326886647078,115.46520233154297,8724700
2010-10-06 04:00:00+00:00,115.60415359189516,117.5958659654819,115.12552914612841,116.44561004638672,6330600
2010-10-07 04:00:00+00:00,117.42605679621606,117.61905208963042,115.8203345414688,116.6540756225586,4471500
2010-10-08 04:00:00+00:00,116.68488744816855,118.4218441624254,116.27573858672517,117.8505859375,5225100
2010-10-11 04:00:00+00:00,117.85833064739275,118.18256123402104,116.77756202529847,117.49549865722656,4454400
2010-10-12 04:00:00+00:00,116.80070488345432,120.00442069703293,116.5768238405867,119.81915283203125,6378000
2010-10-13 04:00:00+00:00,120.66063184383268,120.96170396062661,119.18614531667737,119.44861602783203,5626200
2010-10-14 04:00:00+00:00,119.06259549130618,119.1089124545896,116.22171180132968,117.02456665039062,6891100
2010-10-15 04:00:00+00:00,117.8738348395118,117.8738348395118,116.30671363308524,116.32987213134766,6901500
2010-10-18 04:00:00+00:00,116.51507482032073,119.17841842291914,116.45332671255947,118.6534652709961,6972300
2010-10-19 04:00:00+00:00,119.76511678256539,123.28534781441901,118.96997739508501,120.98484802246094,14491200
2010-10-20 04:00:00+00:00,120.59118287128403,123.70998159241329,119.54900358756757,123.20819854736328,10631200
2010-10-21 04:00:00+00:00,123.19272385732107,124.67492589717223,122.05019532692438,122.97657012939453,6350900
2010-10-22 04:00:00+00:00,123.4320507774033,123.50152624547948,121.58701652168268,121.78772735595703,4051700
2010-10-25 04:00:00+00:00,123.02287080850668,123.09234625910376,120.63745276872798,121.50206756591797,5728300
2010-10-26 04:00:00+00:00,120.98485728233416,122.53653477501975,120.83817901486492,122.19686126708984,4068500
2010-10-27 04:00:00+00:00,121.34773176126797,123.97246323866791,121.20105344244583,123.6327896118164,6570900
2010-10-28 04:00:00+00:00,124.18089991525865,126.44279924289187,123.85666921536748,126.01821899414062,9918800
2010-10-29 04:00:00+00:00,125.17668656056982,126.29606818487271,124.25031192277831,124.38927459716797,4536600
2010-11-01 04:00:00+00:00,124.88337486859655,125.80203418157019,123.64820050536387,124.7289810180664,4514400
2010-11-02 04:00:00+00:00,125.10726413906993,125.8329283097476,124.90655327931769,125.69397735595703,3332400
2010-11-03 04:00:00+00:00,125.9718595031118,125.9718595031118,123.95700031222148,125.54727935791016,4462800
2010-11-04 04:00:00+00:00,126.31151493906255,128.45762096412528,125.59357833433383,128.4499053955078,8162600
2010-11-05 04:00:00+00:00,128.141125184021,132.14769651520035,128.08708086207608,132.0627899169922,11989300
2010-11-08 05:00:00+00:00,131.1981568407097,132.4796480129861,130.54198011719043,130.61917114257812,5516100
2010-11-09 05:00:00+00:00,131.46838496368363,131.89297692870974,128.14886384552076,128.57345581054688,7343900
2010-11-10 05:00:00+00:00,128.38816216596814,130.1945949343351,127.81690374731114,129.09066772460938,6328100
2010-11-11 05:00:00+00:00,127.9867041993809,130.37984962584926,127.9867041993809,129.4689178466797,3931500
2010-11-12 05:00:00+00:00,128.44999266268695,129.7855172694783,127.10674070253422,128.01768493652344,4735600
2010-11-15 05:00:00+00:00,127.90181035160181,130.73499107451798,127.38458447926574,129.09066772460938,5199000
2010-11-16 05:00:00+00:00,127.99439410879543,128.92076853277368,127.11433663909263,127.45401000976562,5914100
2010-11-17 05:00:00+00:00,127.46946054240274,127.9403692816918,126.60484585236055,127.29190826416016,3726300
2010-11-18 05:00:00+00:00,127.90954860341888,130.4107597945102,127.84007313244337,129.1910400390625,4987500
2010-11-19 05:00:00+00:00,129.30683766239414,129.49983294248727,127.91726928982422,128.6660919189453,4584500
2010-11-22 05:00:00+00:00,126.8364912550712,126.89825115377162,122.32039731588283,124.32755279541016,11364000
2010-11-23 05:00:00+00:00,122.82224374424354,124.2118008213239,121.71058865897828,121.80322265625,7315000
2010-11-24 05:00:00+00:00,122.71412348610912,124.0573630902069,122.39760840120218,123.71768951416016,4258200
2010-11-26 05:00:00+00:00,122.32809428631923,123.01515679192843,122.02702221710831,122.14281463623047,1876900
2010-11-29 05:00:00+00:00,121.57928747844353,123.51695547686879,121.20101256167749,122.96112823486328,4819900
2010-11-30 05:00:00+00:00,122.2958235329202,123.27065783873759,120.8026123046875,120.8026123046875,5416900
2010-12-01 05:00:00+00:00,122.58973693847656,123.16999761676418,121.46790198820726,122.58973693847656,6024000
2010-12-02 05:00:00+00:00,123.13903824871835,126.30338986910306,122.89145472754366,125.72312927246094,7208600
2010-12-03 05:00:00+00:00,124.80249839175042,125.72318080466681,124.52397271898107,125.57617950439453,4658000
2010-12-06 05:00:00+00:00,125.0732511233157,126.25698189905745,124.94172679328139,125.83918762207031,3686300
2010-12-07 05:00:00+00:00,127.28599536479443,127.47941560558472,124.90305658160594,125.01910400390625,5527700
2010-12-08 05:00:00+00:00,125.30543121576306,128.53941345214844,125.25126785699642,128.53941345214844,5259500
2010-12-09 05:00:00+00:00,129.20476286906307,129.7850237801517,128.23766135058207,128.77923583984375,5746400
2010-12-10 05:00:00+00:00,128.74824494781527,130.34202575683594,128.35366012247152,130.34202575683594,4543600
2010-12-13 05:00:00+00:00,130.1718496402417,132.23757683303617,129.90105652357008,131.12347412109375,5325200
2010-12-14 05:00:00+00:00,131.27047879976644,131.5180624334257,129.08095973702174,129.46006774902344,4892700
2010-12-15 05:00:00+00:00,128.92623608582983,129.42912414907653,127.74250478150222,127.81987762451172,4358100
2010-12-16 05:00:00+00:00,128.19126403171987,128.36147487217434,126.2725376002991,127.23963928222656,4164400
2010-12-17 05:00:00+00:00,126.82179675599505,127.65737370965603,126.20284955267923,126.91463470458984,5343000
2010-12-20 05:00:00+00:00,126.68258560880027,129.12740964688882,126.61294531675425,128.46978759765625,3719100
2010-12-21 05:00:00+00:00,128.84884908303468,130.65927188373163,128.81790703249425,130.1563720703125,4546900
2010-12-22 05:00:00+00:00,130.49680944076712,131.2782232198956,129.90107159821812,131.21633911132812,3858500
2010-12-23 05:00:00+00:00,130.8295592292832,131.29376109163636,129.3363476487095,129.66903686523438,2494000
2010-12-27 05:00:00+00:00,129.04225954483178,131.52578095610065,128.74826876803826,131.39425659179688,2715000
2010-12-28 05:00:00+00:00,131.5257733650937,132.4773977139192,130.62056798858617,130.8990936279297,2862900
2010-12-29 05:00:00+00:00,131.06154542437915,131.35554795687423,128.87203877116156,129.692138671875,3329800
2010-12-30 05:00:00+00:00,130.0480595462342,130.17185136151744,129.19701737839603,129.6999053955078,1745400
2010-12-31 05:00:00+00:00,129.65345175399509,130.59734343367006,129.21244795698757,130.10218811035156,1636300
2011-01-03 05:00:00+00:00,131.95134068163347,134.04027771348305,131.40976616307086,133.8855438232422,5717100
2011-01-04 05:00:00+00:00,134.51995543576714,134.620537776214,133.07317527303914,133.90875244140625,3335500
2011-01-05 05:00:00+00:00,133.1118682794776,134.99965251557765,133.07318185389727,134.62054443359375,4140600
2011-01-06 05:00:00+00:00,135.01506782768317,135.07696372468732,133.05765583098895,133.23561096191406,5375200
2011-01-07 05:00:00+00:00,133.61474157660777,133.7617428942455,131.0306491884196,132.0596466064453,4916100
2011-01-10 05:00:00+00:00,131.52574502774777,132.52378813386196,130.90679798417767,131.34005737304688,3650300
2011-01-11 05:00:00+00:00,131.91262032311045,132.63213804008174,130.22600128412222,131.03062438964844,4572300
2011-01-12 05:00:00+00:00,131.05383345612304,133.31298072044808,130.89135524015404,132.8178253173828,5592900
2011-01-13 05:00:00+00:00,133.10403658713778,133.5373077417711,132.29941376796825,132.74041748046875,3183800
2011-01-14 05:00:00+00:00,132.44647238796313,135.39419555664062,132.44647238796313,135.39419555664062,5885100
2011-01-18 05:00:00+00:00,135.2007239932326,135.65719284608622,133.88546895352655,135.1465606689453,4981200
2011-01-19 05:00:00+00:00,131.1080146552264,132.67858646663638,128.32275775519815,128.8101806640625,13372700
